evaluation_month,n_common_sample_months,Equal Weight,Minimum Variance Classical,Minimum Variance Long Only,HRP
2017-11,115,0.08697583978827718,11.713444214460099,0.14227517267801743,0.2725347488379217
2017-12,116,0.09112162672316823,7.001148964560903,0.094352210342858,0.37114141728485184
2018-01,117,0.06832829895594851,7.275644280637153,0.6172396189006865,0.283657472681459
2018-02,118,0.09887459033973603,9.80133440141751,0.1791189097584049,0.2907738249880382
2018-03,119,0.08482510857459621,9.179951014067626,0.31259746425409973,0.28331570671715556
2018-04,120,0.050625675755664915,1.4238158738266729,0.018366177235825846,0.21934520286808834
2018-05,120,0.08537305462464048,5.882755724297363,0.1172281541641805,0.2122048174307409
2018-06,120,0.09964878995149956,5.0923150586189925,0.08316101627598455,0.2577598666820345
2018-07,120,0.09693393311650905,9.507869071618654,0.22317263993025777,0.27201144642932523
2018-08,120,0.05579835963520058,2.9873100978875455,0.043248453871862415,0.2393997029790772
2018-09,120,0.06021196237843869,2.034362129134826,0.13181669573797114,0.2486501749862635
2018-10,120,0.07124040963196658,9.946491704346595,0.19869552893853676,0.23865159107998055
2018-11,120,0.12019321258931945,5.234901203559334,0.4309392006867407,0.29868769370736675
2018-12,120,0.08226626940080213,7.750601251726588,0.24659731648300326,0.29602562856061654
2019-01,120,0.07811857856205498,8.373580070744016,0.6288105128966082,0.29959457826050145
2019-02,120,0.08392313173052067,5.967639425388813,0.44914205530221274,0.28963947055863654
2019-03,120,0.05681656751503223,4.03752309999276,0.4752855163678512,0.26245531289128127
2019-04,120,0.09304217345784178,7.454438882693384,0.42869953203403655,0.28536162626615386
2019-05,120,0.12457168470070171,6.989099441225686,0.08644631102807836,0.3162171002948795
2019-06,120,0.12234697769898205,6.095139989135592,0.19336411042147392,0.2998190801746181
2019-07,120,0.1088983817704431,6.360400568167563,0.14419751217852445,0.3207348169440023
2019-08,120,0.10962378587828082,7.389620454180626,0.1936055128990835,0.3435794116254566
2019-09,120,0.14858913472259583,9.659368713299576,0.17650452888604548,0.35093329329681594
2019-10,120,0.0941293586589318,6.309417853801167,0.04581671883403316,0.2642239977661465
2019-11,120,0.07724048482102958,4.543379947073627,0.06134313949772467,0.30568316720081046
2019-12,120,0.09212880386542079,7.540729393032352,0.20185934568897035,0.2890758482299046
2020-01,114,0.08291597864758744,8.21147110363172,0.49137052411225846,0.27954221651354644
2020-02,115,0.09567717076677922,3.0522562734776315,0.23744331870671423,0.3085441027838387
2020-03,116,0.11788611530509405,13.833143823850808,0.4148093742009229,0.27390272908194535
2020-04,114,0.21364495883801182,15.849175284420197,0.6792626949760364,0.411946757819204
2020-05,115,0.10913976891620587,6.681948482565636,0.33351276015446585,0.28581668464194454
2020-06,116,0.1183634619785239,13.053126133308963,0.24542784954577987,0.28044398878740284
2020-07,117,0.1239605031688506,12.293343830381326,0.16705937012618166,0.27914536798433887
2020-08,118,0.13100213286363568,6.58779676063214,0.2860671085966231,0.3057115070639554
2020-09,119,0.14570829957783557,10.915758834045018,0.4019270500219808,0.37121753895682386
2020-10,120,0.07787332226691608,3.285837029903469,0.249937498020309,0.24736561789117256
2020-11,120,0.137713649279031,8.031742338409137,0.3590857496389218,0.31605175761551263
2020-12,120,0.1416131617793786,7.24359802030133,0.6975818088844904,0.32822529327149474
2021-01,120,0.09927102327973428,10.472231812490941,0.6187799028770505,0.3422939644703438
2021-02,120,0.09158896338881867,5.087336323169546,0.20150673972361624,0.2855498282970621
2021-03,120,0.11011703594845203,7.5068261567688035,0.16977049350274342,0.2579806595835823
2021-04,120,0.04479385497596586,2.5008547156832623,0.22627445142074143,0.2935805043066256
2021-05,120,0.07645117153699549,4.938851588699037,0.14732968980034697,0.22567896594339146
2021-06,120,0.07191220184936889,3.8420702922493586,0.14033624987579346,0.23282405598741684
2021-07,120,0.08053286374104147,6.104428665190564,0.10018199400154289,0.24242080849496522
2021-08,120,0.09690876023787653,10.707739089542425,0.18352564504494925,0.2813377280561654
2021-09,120,0.1145434797719068,5.885897785134354,0.34596939439159485,0.3037162212822817
2021-10,120,0.07951522172279439,8.180680843453075,0.2802392915042354,0.30788879058723795
2021-11,120,0.15201563449277494,8.314535308270573,0.441465351333435,0.3055020642113289
2021-12,114,0.09995826493808672,13.639273630367704,0.25430268476700685,0.32919189609835964
